id,name,site,phone,full_address,street,city,postal_code,state,reviews,working_hours,imported_at,dup_key,quality_score,is_primary,latitude,longitude,coord,has upick,upick offerings,upick source
45,Tanaka Farms,https://www.tanakafarms.com/,949-653-2100,"5380 3/4 University Dr, Irvine, CA 92612",5380 3/4 University Dr,Irvine,92612,California,1606,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,tanaka farms|irvine|california,1676,TRUE,33.655813,-117.8001944,0101000020E61000004F9C926236735DC055A52DAEF1D34040,Yes,strawberries; watermelons; pumpkins; sunflowers,https://www.tanakafarms.com/
46,Great Country Farms,http://www.greatcountryfarms.com/,540-554-2073,"34345 Snickersville Turnpike, Bluemont, VA 20135",34345 Snickersville Turnpike,Bluemont,20135,Virginia,1598,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,great country farms|bluemont|virginia,1668,TRUE,39.0955267,-77.8253713,0101000020E6100000A62325E2D27453C089320A383A8C4340,Yes,strawberries; peaches; blackberries; apples; pumpkins,http://www.greatcountryfarms.com/
48,Wickham Farms,https://wickhamfarms.com/,585-377-3276,"1315 Sweets Corners Rd, Penfield, NY 14526",1315 Sweets Corners Rd,Penfield,14526,New York,1551,"{""Monday"": ""10AM-7PM"", ""Tuesday"": ""10AM-7PM"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""10AM-7PM"", ""Sunday"": ""10AM-7PM""}",2025-08-23 16:58:32.737089+00,wickham farms|penfield|new york,1621,TRUE,43.1518408,-77.4293025,0101000020E6100000D36531B1795B53C06819F3846F934540,Yes,apples; sunflowers; pumpkins,https://wickhamfarms.com/
50,Wightman Farms,http://www.wightmanfarms.com/,973-425-9819,"1111 Mt Kemble Ave, Morristown, NJ 07960",1111 Mt Kemble Ave,Morristown,7960,New Jersey,1536,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:32.737089+00,wightman farms|morristown|new jersey,1606,TRUE,40.7385891,-74.5404698,0101000020E610000071DEA40E97A252C04ED76E168A5E4440,Yes,apples; peaches; berries; pumpkins (memberships),http://www.wightmanfarms.com/
52,Harvest Moon Farm & Orchard,http://harvestmoonfarmandorchard.com/,914-485-1210,"130 Hardscrabble Rd, North Salem, NY 10560",130 Hardscrabble Rd,North Salem,10560,New York,1468,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,harvest moon farm & orchard|north salem|new york,1538,TRUE,41.3498731,-73.6349376,0101000020E61000000CC050D1A26852C0052049A4C8AC4440,Yes,apples; pumpkins,http://harvestmoonfarmandorchard.com/
53,Curtis Orchard & Pumpkin Patch,http://www.curtisorchard.com/,217-359-5565,"3902 S Duncan Rd, Champaign, IL 61822",3902 S Duncan Rd,Champaign,61822,Illinois,1461,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""11AM-6PM""}",2025-08-23 16:58:32.737089+00,curtis orchard & pumpkin patch|champaign|illinois,1531,TRUE,40.0651284,-88.2949606,0101000020E6100000F2A66CA2E01256C03B059E2056084440,Yes,apples; pumpkins,http://www.curtisorchard.com/
54,Grim's Orchard & Family Farms,https://grimsorchard.com/,610-395-5655,"9875 Schantz Rd, Breinigsville, PA 18031",9875 Schantz Rd,Breinigsville,18031,Pennsylvania,1457,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,grim's orchard & family farms|breinigsville|pennsylvania,1527,TRUE,40.5515059,-75.6619944,0101000020E6100000A688C21D5EEA52C08906CEBE97464440,Yes,apples; cherries; berries; pumpkins; sunflowers,https://grimsorchard.com/
56,Larriland Farm Inc,http://www.pickyourown.com/,410-442-2605,"2415 Woodbine Rd, Woodbine, MD 21797",2415 Woodbine Rd,Woodbine,21797,Maryland,1426,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,larriland farm inc|woodbine|maryland,1496,TRUE,39.3149445,-77.1028903,0101000020E6100000D76432C1954653C00DC7F31950A84340,Yes,strawberries; cherries; blueberries; blackberries; peaches; apples; pumpkins; vegetables; flowers,https://www.pickyourown.com/
58,Washington Farms,http://www.washingtonfarms.net/,706-769-0627,"5691 Hog Mountain Rd, Bogart, GA 30622",5691 Hog Mountain Rd,Bogart,30622,Georgia,1409,,2025-08-23 16:58:32.737089+00,washington farms|bogart|georgia,1479,TRUE,33.8789806,-83.5510656,0101000020E6100000D77CA6A844E354C0C368B16F82F04040,Yes,strawberries; blackberries; sunflowers; pumpkins,http://www.washingtonfarms.net/
59,Patterson Farm Market & Tours Inc,http://www.visitpattersonfarm.com/,704-797-0013,"10390 Caldwell Rd, Mt Ulla, NC 28125",10390 Caldwell Rd,Mt Ulla,28125,North Carolina,1397,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,patterson farm market & tours inc|mt ulla|north carolina,1467,TRUE,35.630237,-80.6704586,0101000020E61000009A1430CBE82A54C055DD239BABD04140,Yes,strawberries; blackberries,https://www.visitpattersonfarm.com/plan-your-visit/spring/strawberries/; https://www.visitpattersonfarm.com/plan-your-visit/summer/summer-pick-your-own/
60,Baugher's Orchards & Farm,http://www.baughers.com/,410-848-5541,"1015 Baugher Rd, Westminster, MD 21158",1015 Baugher Rd,Westminster,21158,Maryland,1382,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,baugher's orchards & farm|westminster|maryland,1452,TRUE,39.6020988,-77.0498014,0101000020E6100000E11236F22F4353C0FD7ACF9211CD4340,Yes,strawberries; cherries; peaches; apples; pumpkins,http://www.baughers.com/
61,Triple B Farms,https://www.triplebfarms.com/,724-258-3557,"823 Berry Ln, Monongahela, PA 15063",823 Berry Ln,Monongahela,15063,Pennsylvania,1375,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",2025-08-23 16:58:32.737089+00,triple b farms|monongahela|pennsylvania,1445,TRUE,40.226369,-79.946401,0101000020E6100000B5F97FD591FC53C003EACDA8F91C4440,Yes,strawberries; blueberries; raspberries; apples; pumpkins,https://www.triplebfarms.com/
62,Bowman Orchards,http://www.bowmanorchards.com/,518-371-2042,"147 Sugar Hill Rd, Rexford, NY 12148",147 Sugar Hill Rd,Rexford,12148,New York,1366,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,bowman orchards|rexford|new york,1436,TRUE,42.8168812,-73.8385153,0101000020E610000085AC133CAA7552C0CE5B2B908F684540,Yes,strawberries; cherries; apples; pumpkins,http://www.bowmanorchards.com/
66,Smolak Farms,https://www.smolakfarms.com/,978-682-6332,"315 S Bradford St, North Andover, MA 01845",315 S Bradford St,North Andover,1845,Massachusetts,1346,"{""Monday"": ""7AM-6PM"", ""Tuesday"": ""7AM-6PM"", ""Wednesday"": ""7AM-6PM"", ""Thursday"": ""7AM-6PM"", ""Friday"": ""7AM-6PM"", ""Saturday"": ""7AM-6PM"", ""Sunday"": ""7AM-6PM""}",2025-08-23 16:58:32.737089+00,smolak farms|north andover|massachusetts,1416,TRUE,42.6902938,-71.0746772,0101000020E610000070F0E082C7C451C0D7D0178C5B584540,Yes,strawberries; blueberries; peaches; apples; pumpkins; flowers,https://www.smolakfarms.com/
67,Justus Orchard,http://www.justusorchard.com/,828-974-1232,"187 Garren Rd, Hendersonville, NC 28792",187 Garren Rd,Hendersonville,28792,North Carolina,1333,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,justus orchard|hendersonville|north carolina,1403,TRUE,35.397807,-82.380368,0101000020E6100000791C06F3579854C0588FFB56EBB24140,Yes,apples; blackberries; pumpkins,http://www.justusorchard.com/
68,Bellevue Berry & Pumpkin Ranch,http://www.bellevueberryfarm.com/,402-661-4786,"11001 S 48th St, Papillion, NE 68133",11001 S 48th St,Papillion,68133,Nebraska,1310,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""Closed"", ""Thursday"": ""9AM-9:30PM"", ""Friday"": ""Closed"", ""Saturday"": ""10AM-2PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,bellevue berry & pumpkin ranch|papillion|nebraska,1380,TRUE,41.1521032,-95.9936147,0101000020E6100000CA541C6297FF57C0F8CE1E1E78934440,Yes,strawberries; raspberries; pumpkins,http://www.bellevueberryfarm.com/
69,Topaz Farm,https://topazfarm.com/,503-928-7191,"17100 NW Sauvie Island Rd, Portland, OR 97231",17100 NW Sauvie Island Rd,Portland,97231,Oregon,1295,"{""Sunday"": ""9AM-1PM"", ""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-1PM,4:30-8:30PM"", ""Friday"": ""10AM-1PM"", ""Saturday"": ""9AM-1PM""}",2025-08-23 16:58:32.737089+00,topaz farm|portland|oregon,1365,TRUE,45.647779,-122.823613,0101000020E6100000DEE34C13B6B45EC08E041A6CEAD24640,Yes,strawberries; blueberries; pumpkins (seasonal),https://topazfarm.com/
71,DuBois Farms,http://duboisfarms.com/,845-795-4037,"209 Perkinsville Rd, Highland, NY 12528",209 Perkinsville Rd,Highland,12528,New York,1279,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""10AM-5PM""}",2025-08-23 16:58:32.737089+00,dubois farms|highland|new york,1349,TRUE,41.680468,-73.9698,0101000020E61000004AEA0434117E52C0BDFC4E9319D74440,Yes,peaches; nectarines; plums; apricots; grapes; apples; pumpkins; berries,http://duboisfarms.com/
72,Parlee Farms,http://parleefarms.com/,978-649-3854,"95 Farwell Rd, Tyngsborough, MA 01879",95 Farwell Rd,Tyngsborough,1879,Massachusetts,1258,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-2:30PM"", ""Wednesday"": ""10AM-2:30PM"", ""Thursday"": ""10AM-2:30PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""8AM-2:30PM"", ""Sunday"": ""8AM-1PM""}",2025-08-23 16:58:32.737089+00,parlee farms|tyngsborough|massachusetts,1328,TRUE,42.691329,-71.4254781,0101000020E6100000822A7F083BDB51C061E3FA777D584540,Yes,strawberries; blueberries; cherries; peaches; apples; pumpkins; flowers,http://parleefarms.com/
74,Garwood Orchards,http://www.garwoodorchard.com/,219-362-4385,"5911 W 50 S, La Porte, IN 46350",5911 W 50 S,La Porte,46350,Indiana,1235,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,garwood orchards|la porte|indiana,1305,TRUE,41.600327,-86.8156794,0101000020E610000056C15E1734B455C0F1F3DF83D7CC4440,Yes,strawberries; blueberries; apples; pumpkins; vegetables,http://www.garwoodorchard.com/
76,Messick's Farm Market,http://www.messicksfarmmarket.com/,540-439-8900,"6025 Catlett Rd, Bealeton, VA 22712",6025 Catlett Rd,Bealeton,22712,Virginia,1199,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""9AM-9PM""}",2025-08-23 16:58:32.737089+00,messick's farm market|bealeton|virginia,1269,TRUE,38.5947239,-77.7502617,0101000020E61000003F3CA649047053C02553AAE91F4C4340,Yes,flowers,https://www.messicksfarmmarket.com/; https://www.facebook.com/MessicksFarmMarket/
77,F&W Schmitt’s Family Farm,https://schmittsfarm.com/,631-271-3276,"26 Pinelawn Rd, Melville, NY 11747",26 Pinelawn Rd,Melville,11747,New York,1196,,2025-08-23 16:58:32.737089+00,f&w schmitt’s family farm|melville|new york,1266,TRUE,40.7873997,-73.4139445,0101000020E6100000FB7612117E5A52C0AB306C83C9644440,Yes,pumpkins,https://schmittsfarm.com/
79,Burt's Farm,http://www.burtspumpkinfarmgeorgia.com/,706-265-3701,"5 Burts Pumpkin Farm Rd, Dawsonville, GA 30534",5 Burts Pumpkin Farm Rd,Dawsonville,30534,Georgia,1141,,2025-08-23 16:58:32.737089+00,burt's farm|dawsonville|georgia,1211,TRUE,34.5513675,-84.2557542,0101000020E61000002334DD465E1055C0E449D23593464140,Yes,pumpkins,http://www.burtspumpkinfarmgeorgia.com/
80,Brown & Brown Farms and Country Store,http://www.brownandbrownfarms.com/,352-748-2085,"13940 US-301, Oxford, FL 34484",13940 US-301,Oxford,34484,Florida,1140,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}",2025-08-23 16:58:32.737089+00,brown & brown farms and country store|oxford|florida,1210,TRUE,28.9596554,-82.0408629,0101000020E6100000A9C76C7F9D8254C0076EEEF9ABF53C40,Yes,strawberries,http://www.brownandbrownfarms.com/
81,Apple Annie's You-Pick Orchard,http://www.appleannies.com/,520-384-2084,"2081 Hardy Rd, Willcox, AZ 85643",2081 Hardy Rd,Willcox,85643,Arizona,1140,"{""Sunday"": ""8AM-5PM"", ""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM""}",2025-08-23 16:58:32.737089+00,apple annie's you-pick orchard|willcox|arizona,1210,TRUE,32.3536642,-109.8643967,0101000020E61000004D51894652775BC00C6256DE442D4040,Yes,apples; peaches; pears; pumpkins; vegetables,http://www.appleannies.com/
82,Demarest Farms,https://demarestfarms.com/,201-666-0472,"244 Werimus Rd, Hillsdale, NJ 07642",244 Werimus Rd,Hillsdale,7642,New Jersey,1133,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""8AM-5PM""}",2025-08-23 16:58:32.737089+00,demarest farms|hillsdale|new jersey,1203,TRUE,41.0078536,-74.0707539,0101000020E610000020A45D3B878452C0F393C55801814440,Yes,peaches; apples; pumpkins,https://demarestfarms.com/
83,Chiles Peach Orchard and Farm Market,https://chilespeachorchard.com/,434-823-1583,"1351 Greenwood Rd, Crozet, VA 22932",1351 Greenwood Rd,Crozet,22932,Virginia,1128,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,chiles peach orchard and farm market|crozet|virginia,1198,TRUE,38.0672222,-78.7472222,0101000020E610000018F60F7DD2AF53C05848AFBC9A084340,Yes,apples; peaches; strawberries; blueberries; blackberries; pumpkins (seasonal),https://chilesfamilyorchards.com/chiles-peach-orchard/
84,Happy Day Farm,http://www.happydayfarmnj.com/,732-977-3607,"106 Iron Ore Rd, Manalapan Township, NJ 07726",106 Iron Ore Rd,Manalapan Township,7726,New Jersey,1128,,2025-08-23 16:58:32.737089+00,happy day farm|manalapan township|new jersey,1198,TRUE,40.2751721,-74.3848661,0101000020E6100000B3356CA5A19852C0C522E1D638234440,Yes,strawberries; blueberries; raspberries; sunflowers; zinnias; pumpkins,http://www.happydayfarmnj.com/
85,DeBuck's Family Farm,http://www.debucksfamilyfarm.com/,734-260-0334,"50240 Martz Rd, Belleville, MI 48111",50240 Martz Rd,Belleville,48111,Michigan,1114,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""Closed"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,debuck's family farm|belleville|michigan,1184,TRUE,42.1819973,-83.5310684,0101000020E6100000197C5006FDE154C0EBBA01B04B174540,Yes,sunflowers; pumpkins,http://www.debucksfamilyfarm.com/
86,Lawrence Farms Orchards,http://lawrencefarmsorchards.org/,845-562-4268,"39 Colandrea Rd, Newburgh, NY 12550",39 Colandrea Rd,Newburgh,12550,New York,1114,"{""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",2025-08-23 16:58:32.737089+00,lawrence farms orchards|newburgh|new york,1184,TRUE,41.574655,-74.0248712,0101000020E61000002FA75F7D978152C0CFBD874B8EC94440,Yes,cherries; peaches; apples; pumpkins; vegetables,http://lawrencefarmsorchards.org/
87,Hunsader Farms,http://www.hunsaderfarms.com/,941-322-2168,"5500 Co Rd 675, Bradenton, FL 34211",5500 Co Rd 675,Bradenton,34211,Florida,1102,,2025-08-23 16:58:32.737089+00,hunsader farms|bradenton|florida,1172,TRUE,27.4451901,-82.3046403,0101000020E6100000CB62073A7F9354C0C30078FAF7713B40,Yes,strawberries; vegetables; sunflowers; pumpkins,http://www.hunsaderfarms.com/
88,Emery's Farm,http://www.emerysfarm.com/,609-758-8514,"346 Long Swamp Rd, New Egypt, NJ 08533",346 Long Swamp Rd,New Egypt,8533,New Jersey,1091,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,emery's farm|new egypt|new jersey,1161,TRUE,40.059097,-74.466597,0101000020E610000059DAA9B9DC9D52C05725917D90074440,Yes,blueberries,http://www.emerysfarm.com/
89,Ort Farms,http://www.ortfarms.com/,908-876-3351,"25 Bartley Rd, Long Valley, NJ 07853",25 Bartley Rd,Long Valley,7853,New Jersey,1090,"{""Monday"": ""8:30AM-7PM"", ""Tuesday"": ""8:30AM-7PM"", ""Wednesday"": ""8:30AM-7PM"", ""Thursday"": ""8:30AM-7PM"", ""Friday"": ""8:30AM-7PM"", ""Saturday"": ""8:30AM-7PM"", ""Sunday"": ""8:30AM-6PM""}",2025-08-23 16:58:32.737089+00,ort farms|long valley|new jersey,1160,TRUE,40.7872384,-74.7586517,0101000020E61000008223DCBF8DB052C0E313573AC4644440,Yes,strawberries; pumpkins,http://www.ortfarms.com/
92,Lakeland Orchard & Cidery,http://www.lakelandorchard.com/,570-254-6038,"1649 Lakeland Dr, Scott, PA 18433",1649 Lakeland Dr,Scott,18433,Pennsylvania,1075,"{""Monday"": ""Closed"", ""Tuesday"": ""Closed"", ""Wednesday"": ""Closed"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,lakeland orchard & cidery|scott|pennsylvania,1145,TRUE,41.5764398,-75.5944186,0101000020E610000095C84FF40AE652C0708E84C7C8C94440,Yes,apples; sunflowers,http://www.lakelandorchard.com/
93,Trax Farm Market,http://www.traxfarms.com/,412-835-3246,"528 Trax Rd, Finleyville, PA 15332",528 Trax Rd,Finleyville,15332,Pennsylvania,1069,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""10AM-6PM""}",2025-08-23 16:58:32.737089+00,trax farm market|finleyville|pennsylvania,1139,TRUE,40.2761243,-80.0304773,0101000020E61000004EB10F57F30154C0C110830A58234440,Yes,blueberries; sunflowers,https://traxfarms.com/pick-your-own-blueberries/; https://www.facebook.com/TraxFarmMarket/
94,Soons Orchards,http://www.soonsorchards.com/,845-374-5471,"23 Soons Cir, New Hampton, NY 10958",23 Soons Cir,New Hampton,10958,New York,1063,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-6PM""}",2025-08-23 16:58:32.737089+00,soons orchards|new hampton|new york,1133,TRUE,41.4026718,-74.4036622,0101000020E610000069E8FA99D59952C0BF02E2BF8AB34440,Yes,apples; pumpkins,http://www.soonsorchards.com/
95,Homestead Farm,http://www.homestead-farm.net/,,"15604 Sugarland Rd, Poolesville, MD 20837",15604 Sugarland Rd,Poolesville,20837,Maryland,1034,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""9AM-4PM"", ""Sunday"": ""9AM-4PM""}",2025-08-23 16:58:32.737089+00,homestead farm|poolesville|maryland,1084,TRUE,39.1113538,-77.3550342,0101000020E6100000897D5DE1B85653C086A460D7408E4340,Yes,strawberries; cherries; peaches; apples; pumpkins,http://www.homestead-farm.net/
96,Springdale Farm Market,http://www.springdalefarms.com/,856-424-8674,"1638 Springdale Rd, Cherry Hill Township, NJ 08003",1638 Springdale Rd,Cherry Hill Township,8003,New Jersey,1031,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""8AM-6PM""}",2025-08-23 16:58:32.737089+00,springdale farm market|cherry hill township|new jersey,1101,TRUE,39.8911308,-74.9686866,0101000020E6100000B3C414F6FEBD52C0AA3AF59210F24340,Yes,pumpkins,https://www.facebook.com/SpringdaleFarmMarket/posts/947610307384219/; https://njmonthly.com/articles/things-to-do/where-to-go-pumpkin-picking-in-nj-this-fall/
